GEOID,Typology
36085015100,MHI - At Risk of Exclusion
36085018702,MHI - Not Losing Low-Income Households
36085020801,MHI - At Risk of Exclusion
36105950300,LI - Not Losing Low-Income Households
36105950800,LI - Not Losing Low-Income Households
36105951300,LI - Not Losing Low-Income Households
36105951600,LI - Not Losing Low-Income Households
36105951900,LI - Ongoing Displacement of Low- Income Households
36071012800,MHI - Not Losing Low-Income Households
36071013000,MHI - Displacement of LI hh - Ongoing Exclusion
36071013100,MHI - Displacement of LI hh - Ongoing Exclusion
36071013400,MHI - Not Losing Low-Income Households
36071013500,MHI - At Risk of Exclusion
36085022600,MHI - Displacement of LI hh - Ongoing Exclusion
36085025100,MHI - Displacement of LI hh - Ongoing Exclusion
36085027900,MHI - At Risk of Exclusion
36087010502,LI - Not Losing Low-Income Households
36105952200,MHI - Not Losing Low-Income Households
36105952400,LI - Not Losing Low-Income Households
36105952500,MHI - Displacement of LI hh - Ongoing Exclusion
36071013600,MHI - At Risk of Exclusion
36071013900,MHI - Displacement of LI hh - Ongoing Exclusion
36071014301,LI - Not Losing Low-Income Households
36071014302,MHI - At Risk of Exclusion
36087011200,MHI - At Risk of Exclusion
36087011502,MHI - At Risk of Exclusion
36087011504,MHI - Not Losing Low-Income Households
36087011700,MHI - At Risk of Exclusion
36087012300,LI - Not Losing Low-Income Households
36087012800,MHI - At Risk of Exclusion
36111950400,LI - Not Losing Low-Income Households
36111951100,MHI - At Risk of Exclusion
36111951600,MHI - At Risk of Exclusion
36111951900,LI - Ongoing Displacement of Low- Income Households
36111952600,MHI - At Risk of Exclusion
36111952900,MHI - At Risk of Exclusion
36111953300,MHI - Displacement of LI hh - Ongoing Exclusion
36111953800,MHI - Not Losing Low-Income Households
36079010100,LI - Not Losing Low-Income Households
36079010400,LI - Not Losing Low-Income Households
36079010900,MHI - At Risk of Exclusion
36079011400,MHI - At Risk of Exclusion
36079011900,LI - Not Losing Low-Income Households
36081002400,LI - Not Losing Low-Income Households
36111954400,MHI - Displacement of LI hh - Ongoing Exclusion
36111954700,LI - Not Losing Low-Income Households
36081002600,MHI - Not Losing Low-Income Households
36081004200,LI - Not Losing Low-Income Households
36081005300,LI - Ongoing Displacement of Low- Income Households
36081005900,MHI - Advanced Gentrification
36081007500,MHI - Advanced Gentrification
36081009400,LI - Not Losing Low-Income Households
36081011000,LI - Not Losing Low-Income Households
36081011200,LI - Not Losing Low-Income Households
36081011500,LI - Ongoing Displacement of Low- Income Households
36081011700,MHI - At Risk of Exclusion
36081011800,LI - Not Losing Low-Income Households
36081012400,MHI - Displacement of LI hh - Ongoing Exclusion
36081013000,MHI - Not Losing Low-Income Households
36081013200,MHI - Advanced Gentrification
36081013800,LI - Not Losing Low-Income Households
36081014300,MHI - Advanced Gentrification
36081015200,MHI - Not Losing Low-Income Households
36081015500,MHI - At Risk of Exclusion
36081016800,MHI - Not Losing Low-Income Households
36081017000,LI - Not Losing Low-Income Households
36081018402,MHI - Not Losing Low-Income Households
36081019000,MHI - Not Losing Low-Income Households
36081019600,MHI - Displacement of LI hh - Ongoing Exclusion
36081021600,LI - Not Losing Low-Income Households
36081023000,MHI - At Risk of Exclusion
36081024900,LI - Ongoing Displacement of Low- Income Households
36119000402,LI - Not Losing Low-Income Households
36119000600,LI - Not Losing Low-Income Households
36119001200,LI - Not Losing Low-Income Households
36119001303,LI - Not Losing Low-Income Households
36119001503,LI - Ongoing Gentrification
36119001800,LI - Not Losing Low-Income Households
36081025500,MHI - Advanced Gentrification
36081027300,LI - Not Losing Low-Income Households
36081027800,LI - Not Losing Low-Income Households
36081028700,MHI - At Risk of Exclusion
36081029700,LI - Not Losing Low-Income Households
36081030902,LI - Not Losing Low-Income Households
36081033401,MHI - Not Losing Low-Income Households
36081033700,LI - Ongoing Displacement of Low- Income Households
36081036500,LI - Not Losing Low-Income Households
36081036800,MHI - Advanced Gentrification
36081039900,LI - Not Losing Low-Income Households
36081041300,LI - Not Losing Low-Income Households
36081041500,LI - Not Losing Low-Income Households
36119002106,LI - Ongoing Displacement of Low- Income Households
36119002202,LI - Ongoing Displacement of Low- Income Households
36119002300,LI - Not Losing Low-Income Households
36119002402,LI - Ongoing Gentrification
36119002403,LI - Ongoing Gentrification
36119002405,LI - Not Losing Low-Income Households
36119002800,LI - Not Losing Low-Income Households
36119003100,LI - Not Losing Low-Income Households
36119003400,LI - Not Losing Low-Income Households
36119003600,LI - Not Losing Low-Income Households
36119003800,LI - Not Losing Low-Income Households
36119004800,LI - Not Losing Low-Income Households
36119005200,MHI - Displacement of LI hh - Ongoing Exclusion
36119005400,MHI - At Risk of Exclusion
36081042700,LI - Not Losing Low-Income Households
36081043900,LI - Not Losing Low-Income Households
36081044800,MHI - Displacement of LI hh - Ongoing Exclusion
36081045000,MHI - At Risk of Exclusion
36081046400,MHI - Not Losing Low-Income Households
36081046700,LI - Not Losing Low-Income Households
36081046900,LI - Not Losing Low-Income Households
36081047200,LI - Not Losing Low-Income Households
36081048400,MHI - Not Losing Low-Income Households
36081048900,MHI - Not Losing Low-Income Households
36081050600,MHI - Displacement of LI hh - Ongoing Exclusion
36103110501,MHI - At Risk of Exclusion
36103110600,MHI - At Risk of Exclusion
36119006200,LI - Not Losing Low-Income Households
36119006500,LI - Not Losing Low-Income Households
36119006700,MHI - At Risk of Exclusion
36119006900,MHI - Displacement of LI hh - Ongoing Exclusion
36119007500,MHI - At Risk of Exclusion
36119008000,LI - Not Losing Low-Income Households
36119008301,MHI - At Risk of Exclusion
36081051200,MHI - Not Losing Low-Income Households
36081051500,MHI - Not Losing Low-Income Households
36081053000,MHI - Not Losing Low-Income Households
36081053200,MHI - Advanced Gentrification
36081053900,LI - At Risk of Gentrification
36081055200,LI - At Risk of Gentrification
36081055700,LI - At Risk of Gentrification
36081056200,MHI - Advanced Gentrification
36081059000,MHI - Not Losing Low-Income Households
36081059500,LI - Ongoing Gentrification
36081060600,MHI - Not Losing Low-Income Households
36081061601,MHI - Not Losing Low-Income Households
36081062600,MHI - Advanced Gentrification
36081062900,LI - Ongoing Gentrification
36103111300,MHI - At Risk of Exclusion
36103111503,LI - Not Losing Low-Income Households
36103111505,MHI - Not Losing Low-Income Households
36103111900,MHI - At Risk of Exclusion
36103112002,MHI - At Risk of Exclusion
36103112206,MHI - Displacement of LI hh - Ongoing Exclusion
36103122406,LI - Not Losing Low-Income Households
36103122601,LI - Not Losing Low-Income Households
36103122603,MHI - Not Losing Low-Income Households
36103122902,LI - Not Losing Low-Income Households
36103123201,LI - Not Losing Low-Income Households
36081064500,MHI - At Risk of Exclusion
36081065000,MHI - Not Losing Low-Income Households
36081066100,MHI - At Risk of Exclusion
36081068700,LI - Ongoing Displacement of Low- Income Households
36081069300,LI - Not Losing Low-Income Households
36081069701,LI - Not Losing Low-Income Households
36081069702,MHI - At Risk of Exclusion
36081070700,MHI - Displacement of LI hh - Ongoing Exclusion
36081071100,LI - Not Losing Low-Income Households
36103123600,MHI - At Risk of Exclusion
36103123801,LI - Not Losing Low-Income Households
36103124200,LI - Not Losing Low-Income Households
36103124402,MHI - At Risk of Exclusion
36103134902,MHI - At Risk of Exclusion
36103135002,MHI - At Risk of Exclusion
36103135301,MHI - At Risk of Exclusion
36103135403,MHI - At Risk of Exclusion
36103145701,MHI - At Risk of Exclusion
36103145902,LI - Not Losing Low-Income Households
36081074100,MHI - At Risk of Exclusion
36081077500,MHI - At Risk of Exclusion
36081079200,MHI - Displacement of LI hh - Ongoing Exclusion
36081083700,LI - Not Losing Low-Income Households
36081084500,LI - Not Losing Low-Income Households
36081084602,LI - Ongoing Gentrification
36081090700,LI - Not Losing Low-Income Households
36081094201,LI - Ongoing Gentrification
36081097300,MHI - At Risk of Exclusion
36103146202,LI - Not Losing Low-Income Households
36103146205,MHI - Not Losing Low-Income Households
36103146404,LI - Not Losing Low-Income Households
36103146605,MHI - Not Losing Low-Income Households
36103146607,LI - Ongoing Displacement of Low- Income Households
36103146608,MHI - Advanced Gentrification
36103146614,MHI - At Risk of Exclusion
36103146703,LI - Not Losing Low-Income Households
36103146800,MHI - At Risk of Exclusion
36103147001,MHI - Displacement of LI hh - Ongoing Exclusion
36081102900,MHI - At Risk of Exclusion
36081104700,LI - Not Losing Low-Income Households
36081112900,MHI - Not Losing Low-Income Households
36081116300,LI - Not Losing Low-Income Households
36081117500,MHI - Displacement of LI hh - Ongoing Exclusion
36081119100,LI - Not Losing Low-Income Households
36081122300,MHI - Not Losing Low-Income Households
36081122702,LI - Not Losing Low-Income Households
36081133900,MHI - At Risk of Exclusion
36103147601,MHI - At Risk of Exclusion
36103147901,LI - Not Losing Low-Income Households
36103158002,MHI - At Risk of Exclusion
36103158007,MHI - Not Losing Low-Income Households
36103158111,MHI - Not Losing Low-Income Households
36103158202,LI - Not Losing Low-Income Households
36103158401,MHI - Not Losing Low-Income Households
36081138501,MHI - Not Losing Low-Income Households
36081140902,MHI - Displacement of LI hh - Ongoing Exclusion
36081144700,MHI - Displacement of LI hh - Ongoing Exclusion
36081145900,MHI - Displacement of LI hh - Ongoing Exclusion
36081146700,MHI - Advanced Gentrification
36081147900,MHI - At Risk of Exclusion
36081148300,MHI - At Risk of Exclusion
36081152901,MHI - Displacement of LI hh - Ongoing Exclusion
36081152902,MHI - Displacement of LI hh - Ongoing Exclusion
36081156700,LI - Not Losing Low-Income Households
36081157102,MHI - At Risk of Exclusion
36081161700,MHI - At Risk of Exclusion
36103158511,MHI - Not Losing Low-Income Households
36103158704,LI - Not Losing Low-Income Households
36103158712,LI - Not Losing Low-Income Households
36103158804,LI - Not Losing Low-Income Households
36103159107,MHI - Not Losing Low-Income Households
36103159203,LI - Not Losing Low-Income Households
36103159410,MHI - Advanced Gentrification
36103159505,LI - Not Losing Low-Income Households
36103159508,LI - Not Losing Low-Income Households
36061005400,MHI - Not Losing Low-Income Households
36047005602,MHI - Not Losing Low-Income Households
36047107800,MHI - Not Losing Low-Income Households
36081014900,MHI - At Risk of Exclusion
36119000803,LI - Not Losing Low-Income Households
36005007100,MHI - Not Losing Low-Income Households
36005006800,MHI - Displacement of LI hh - Ongoing Exclusion
36027030000,MHI - At Risk of Exclusion
36027060100,MHI - Displacement of LI hh - Ongoing Exclusion
36027070101,MHI - At Risk of Exclusion
36103145605,LI - Not Losing Low-Income Households
36005005400,LI - Ongoing Displacement of Low- Income Households
36005000400,MHI - Displacement of LI hh - Ongoing Exclusion
36005002000,LI - Not Losing Low-Income Households
36005002701,LI - Not Losing Low-Income Households
36005003100,MHI - Advanced Gentrification
36005003500,LI - Ongoing Displacement of Low- Income Households
36005004100,LI - Not Losing Low-Income Households
36005004400,LI - Not Losing Low-Income Households
36005006100,MHI - Not Losing Low-Income Households
36005006200,LI - Ongoing Displacement of Low- Income Households
36005006700,LI - Not Losing Low-Income Households
36005007000,LI - Not Losing Low-Income Households
36005007200,LI - Not Losing Low-Income Households
36005007800,LI - Not Losing Low-Income Households
36081017600,LI - Not Losing Low-Income Households
36005008300,LI - Ongoing Gentrification
36005008600,LI - Not Losing Low-Income Households
36005008900,LI - Ongoing Displacement of Low- Income Households
36005012300,LI - Ongoing Displacement of Low- Income Households
36005013100,LI - Ongoing Displacement of Low- Income Households
36005013300,LI - Ongoing Displacement of Low- Income Households
36005013500,LI - Ongoing Displacement of Low- Income Households
36005015100,LI - Ongoing Displacement of Low- Income Households
36005015500,LI - Not Losing Low-Income Households
36047039000,LI - Not Losing Low-Income Households
36061002400,LI - Not Losing Low-Income Households
36081039400,LI - Not Losing Low-Income Households
36005024100,LI - Not Losing Low-Income Households
36005038800,MHI - Not Losing Low-Income Households
36005016100,LI - Not Losing Low-Income Households
36005019400,MHI - Not Losing Low-Income Households
36005020400,MHI - Not Losing Low-Income Households
36005020601,MHI - Not Losing Low-Income Households
36005021200,MHI - Not Losing Low-Income Households
36005021502,LI - Not Losing Low-Income Households
36005021900,LI - Ongoing Displacement of Low- Income Households
36005022000,LI - Not Losing Low-Income Households
36005022300,LI - Not Losing Low-Income Households
36005022401,MHI - Displacement of LI hh - Ongoing Exclusion
36005022702,LI - Not Losing Low-Income Households
36005022800,MHI - Displacement of LI hh - Ongoing Exclusion
36005023000,LI - Ongoing Displacement of Low- Income Households
36005023302,LI - Not Losing Low-Income Households
36005023600,LI - Not Losing Low-Income Households
36005024300,LI - Not Losing Low-Income Households
36005024600,MHI - Advanced Gentrification
36005024700,MHI - Not Losing Low-Income Households
36005025200,MHI - Advanced Gentrification
36005025400,MHI - At Risk of Exclusion
36005025600,MHI - Not Losing Low-Income Households
36005026601,MHI - Not Losing Low-Income Households
36081086100,LI - Not Losing Low-Income Households
36005027700,LI - Not Losing Low-Income Households
36005028600,MHI - Advanced Gentrification
36005028800,MHI - Displacement of LI hh - Ongoing Exclusion
36005028900,MHI - Not Losing Low-Income Households
36005031600,MHI - Not Losing Low-Income Households
36005031800,MHI - Not Losing Low-Income Households
36005032800,LI - Not Losing Low-Income Households
36005034000,LI - Not Losing Low-Income Households
36005035000,MHI - Advanced Gentrification
36005035900,LI - Not Losing Low-Income Households
36005036800,MHI - Not Losing Low-Income Households
36005037000,MHI - Not Losing Low-Income Households
36005037400,LI - Not Losing Low-Income Households
36005037800,MHI - Not Losing Low-Income Households
36005038000,LI - Not Losing Low-Income Households
36005038100,LI - Ongoing Displacement of Low- Income Households
36005039000,MHI - Advanced Gentrification
36005039100,LI - Ongoing Displacement of Low- Income Households
36005041500,MHI - Displacement of LI hh - Ongoing Exclusion
36005041900,MHI - Not Losing Low-Income Households
36005042200,MHI - Not Losing Low-Income Households
36005042400,MHI - Not Losing Low-Income Households
36005042902,LI - At Risk of Gentrification
36005043600,MHI - Not Losing Low-Income Households
36005044902,MHI - Not Losing Low-Income Households
36005046201,MHI - Not Losing Low-Income Households
36005051600,MHI - At Risk of Exclusion
36027090000,LI - Not Losing Low-Income Households
36061001401,MHI - Not Losing Low-Income Households
36061001502,MHI - Displacement of LI hh - Ongoing Exclusion
36061002000,LI - Not Losing Low-Income Households
36061002201,LI - Not Losing Low-Income Households
36061002800,LI - Not Losing Low-Income Households
36061002900,LI - Not Losing Low-Income Households
36061003200,LI - Not Losing Low-Income Households
36061003300,MHI - At Risk of Exclusion
36061004000,MHI - At Risk of Exclusion
36027100000,LI - Not Losing Low-Income Households
36027140200,LI - Not Losing Low-Income Households
36027140300,LI - Not Losing Low-Income Households
36027140500,LI - Not Losing Low-Income Households
36061004300,LI - Ongoing Gentrification
36061005200,MHI - Displacement of LI hh - Ongoing Exclusion
36061005501,MHI - Not Losing Low-Income Households
36061005900,MHI - At Risk of Exclusion
36061006000,MHI - At Risk of Exclusion
36061006200,MHI - Advanced Gentrification
36061006500,MHI - At Risk of Exclusion
36061006800,MHI - Displacement of LI hh - Ongoing Exclusion
36061007200,MHI - Not Losing Low-Income Households
36061009200,MHI - Displacement of LI hh - Ongoing Exclusion
36061010000,MHI - Not Losing Low-Income Households
36061010400,MHI - At Risk of Exclusion
36061010601,MHI - Not Losing Low-Income Households
36061011100,MHI - Displacement of LI hh - Ongoing Exclusion
36061011700,MHI - Advanced Gentrification
36027220300,LI - Not Losing Low-Income Households
36027220700,LI - Not Losing Low-Income Households
36061011800,MHI - Not Losing Low-Income Households
36061012400,MHI - Not Losing Low-Income Households
36061012600,MHI - Not Losing Low-Income Households
36061012900,MHI - Displacement of LI hh - Ongoing Exclusion
36061013400,MHI - At Risk of Exclusion
36061013600,MHI - Not Losing Low-Income Households
36103147702,MHI - Not Losing Low-Income Households
36103147802,MHI - At Risk of Exclusion
36103147804,MHI - Displacement of LI hh - Ongoing Exclusion
36103147902,MHI - At Risk of Exclusion
36103158006,MHI - At Risk of Exclusion
36103158104,MHI - Not Losing Low-Income Households
36111954600,LI - Ongoing Displacement of Low- Income Households
36103158112,LI - Not Losing Low-Income Households
36103158114,MHI - At Risk of Exclusion
36103158203,MHI - At Risk of Exclusion
36103158205,MHI - At Risk of Exclusion
36103158308,LI - Not Losing Low-Income Households
36103158310,LI - Not Losing Low-Income Households
36103158402,MHI - Displacement of LI hh - Ongoing Exclusion
36103158405,MHI - Not Losing Low-Income Households
36061023200,LI - Not Losing Low-Income Households
36061023501,LI - Not Losing Low-Income Households
36103170002,LI - Not Losing Low-Income Households
36103170202,LI - Not Losing Low-Income Households
36103122704,MHI - Displacement of LI hh - Ongoing Exclusion
36103158505,MHI - At Risk of Exclusion
36103158507,MHI - Not Losing Low-Income Households
36103158510,LI - Not Losing Low-Income Households
36103158512,MHI - At Risk of Exclusion
36103158705,LI - Ongoing Gentrification
36103158708,LI - Not Losing Low-Income Households
36103158803,MHI - At Risk of Exclusion
36103158900,LI - Not Losing Low-Income Households
36103159102,LI - Not Losing Low-Income Households
36105951700,MHI - Displacement of LI hh - Ongoing Exclusion
36105951800,LI - Not Losing Low-Income Households
36103122802,LI - Not Losing Low-Income Households
36103122901,LI - Not Losing Low-Income Households
36103123101,MHI - Not Losing Low-Income Households
36103123202,LI - Not Losing Low-Income Households
36103123302,LI - Not Losing Low-Income Households
36103123401,LI - Not Losing Low-Income Households
36103123701,LI - Not Losing Low-Income Households
36103123802,LI - Not Losing Low-Income Households
36103124002,LI - Not Losing Low-Income Households
36103124300,LI - Not Losing Low-Income Households
36103124401,LI - Not Losing Low-Income Households
36103124602,LI - Not Losing Low-Income Households
36103134702,LI - Ongoing Displacement of Low- Income Households
36103159106,LI - Not Losing Low-Income Households
36103159204,LI - Not Losing Low-Income Households
36103159406,LI - Ongoing Gentrification
36103159408,MHI - Not Losing Low-Income Households
36103159602,MHI - Displacement of LI hh - Ongoing Exclusion
36103134704,MHI - At Risk of Exclusion
36103134904,MHI - At Risk of Exclusion
36103135004,MHI - At Risk of Exclusion
36103135102,MHI - At Risk of Exclusion
36103135204,MHI - At Risk of Exclusion
36103135303,MHI - Displacement of LI hh - Ongoing Exclusion
36103145602,LI - Not Losing Low-Income Households
36103145603,LI - Not Losing Low-Income Households
36103190401,LI - Not Losing Low-Income Households
36103190403,LI - Not Losing Low-Income Households
36103190502,LI - Not Losing Low-Income Households
36103190707,MHI - Displacement of LI hh - Ongoing Exclusion
36103190708,MHI - At Risk of Exclusion
36103145702,LI - Not Losing Low-Income Households
36103145703,LI - Not Losing Low-Income Households
36103145903,LI - Not Losing Low-Income Households
36103146003,LI - Not Losing Low-Income Households
36103146103,MHI - Not Losing Low-Income Households
36103146204,LI - Not Losing Low-Income Households
36103146402,LI - Not Losing Low-Income Households
36103146403,LI - Not Losing Low-Income Households
36103147502,MHI - Displacement of LI hh - Ongoing Exclusion
36103147602,LI - Not Losing Low-Income Households
36061014200,MHI - At Risk of Exclusion
36061014402,MHI - Not Losing Low-Income Households
36061014601,MHI - At Risk of Exclusion
36061014900,MHI - Not Losing Low-Income Households
36061015002,MHI - At Risk of Exclusion
36061015100,LI - Ongoing Gentrification
36061015601,MHI - Displacement of LI hh - Ongoing Exclusion
36061015802,MHI - Displacement of LI hh - Ongoing Exclusion
36061015900,MHI - At Risk of Exclusion
36061016300,MHI - At Risk of Exclusion
36061016500,MHI - At Risk of Exclusion
36061017000,LI - Not Losing Low-Income Households
36103201001,LI - Not Losing Low-Income Households
36105950100,MHI - Not Losing Low-Income Households
36105950200,LI - Not Losing Low-Income Households
36105950400,MHI - At Risk of Exclusion
36105950600,LI - Not Losing Low-Income Households
36111950300,LI - Not Losing Low-Income Households
36111950500,MHI - At Risk of Exclusion
36111951000,MHI - At Risk of Exclusion
36111951300,LI - Not Losing Low-Income Households
36111951700,LI - Not Losing Low-Income Households
36111952200,LI - Ongoing Displacement of Low- Income Households
36111952500,MHI - Not Losing Low-Income Households
36111953000,MHI - At Risk of Exclusion
36061017500,MHI - At Risk of Exclusion
36061017800,LI - Ongoing Displacement of Low- Income Households
36061018100,LI - Not Losing Low-Income Households
36061018600,LI - Not Losing Low-Income Households
36061018800,LI - Not Losing Low-Income Households
36061019100,MHI - At Risk of Exclusion
36061019500,MHI - At Risk of Exclusion
36061019702,LI - Ongoing Gentrification
36061019900,LI - Not Losing Low-Income Households
36061020500,MHI - Displacement of LI hh - Ongoing Exclusion
36061021100,LI - Not Losing Low-Income Households
36061021600,LI - Ongoing Gentrification
36061022000,LI - Ongoing Gentrification
36061022500,LI - Ongoing Gentrification
36105950700,LI - Not Losing Low-Income Households
36105951100,MHI - Not Losing Low-Income Households
36105951200,MHI - Displacement of LI hh - Ongoing Exclusion
36111953400,LI - Ongoing Displacement of Low- Income Households
36111953500,LI - Ongoing Gentrification
36111953700,MHI - At Risk of Exclusion
36111953900,MHI - Not Losing Low-Income Households
36111954500,LI - Not Losing Low-Income Households
36119008100,LI - Not Losing Low-Income Households
36119008200,MHI - At Risk of Exclusion
36119008302,MHI - At Risk of Exclusion
36119000401,LI - Ongoing Gentrification
36119000500,LI - Not Losing Low-Income Households
36119000701,LI - Not Losing Low-Income Households
36119000900,LI - Not Losing Low-Income Households
36119001000,LI - Not Losing Low-Income Households
36119001102,LI - Not Losing Low-Income Households
36119001301,MHI - Not Losing Low-Income Households
36119001504,LI - Not Losing Low-Income Households
36119001600,LI - Not Losing Low-Income Households
36119001900,MHI - At Risk of Exclusion
36119002103,MHI - At Risk of Exclusion
36119002105,MHI - At Risk of Exclusion
36119003900,LI - Not Losing Low-Income Households
36061024500,LI - Not Losing Low-Income Households
36061025100,LI - Not Losing Low-Income Households
36061025500,LI - At Risk of Gentrification
36119004200,LI - Not Losing Low-Income Households
36119004400,MHI - Displacement of LI hh - Ongoing Exclusion
36119004900,LI - Not Losing Low-Income Households
36119005100,LI - Ongoing Displacement of Low- Income Households
36119005500,MHI - Displacement of LI hh - Ongoing Exclusion
36119005702,LI - Not Losing Low-Income Households
36119005902,LI - Ongoing Displacement of Low- Income Households
36119006300,LI - At Risk of Gentrification
36119006400,LI - Not Losing Low-Income Households
36119006600,MHI - Displacement of LI hh - Ongoing Exclusion
36119006802,MHI - At Risk of Exclusion
36119007000,MHI - At Risk of Exclusion
36119007300,LI - Not Losing Low-Income Households
36119007700,MHI - At Risk of Exclusion
36119007900,LI - Not Losing Low-Income Households
36047000100,MHI - Not Losing Low-Income Households
36047000700,MHI - Displacement of LI hh - Ongoing Exclusion
36047002000,LI - At Risk of Gentrification
36047002200,LI - Not Losing Low-Income Households
36047003000,MHI - At Risk of Exclusion
36047003400,MHI - At Risk of Exclusion
36047003900,MHI - Advanced Gentrification
36047004300,MHI - At Risk of Exclusion
36047004900,MHI - Displacement of LI hh - Ongoing Exclusion
36047005100,MHI - Displacement of LI hh - Ongoing Exclusion
36047007800,LI - Not Losing Low-Income Households
36047009200,LI - Not Losing Low-Income Households
36047009800,LI - Not Losing Low-Income Households
36047011200,LI - Not Losing Low-Income Households
36047011800,LI - Not Losing Low-Income Households
36047024500,MHI - Advanced Gentrification
36047024700,LI - Ongoing Gentrification
36047025000,LI - Not Losing Low-Income Households
36047025200,LI - Not Losing Low-Income Households
36047025700,MHI - Advanced Gentrification
36047025902,LI - Not Losing Low-Income Households
36047026100,LI - Ongoing Gentrification
36047026600,LI - Not Losing Low-Income Households
36047026800,LI - Ongoing Displacement of Low- Income Households
36047029600,LI - Ongoing Gentrification
36047029800,LI - At Risk of Gentrification
36047030300,LI - Not Losing Low-Income Households
36047030400,LI - Not Losing Low-Income Households
36081017200,MHI - Displacement of LI hh - Ongoing Exclusion
36071000200,LI - Not Losing Low-Income Households
36071001100,LI - Not Losing Low-Income Households
36071001300,MHI - Not Losing Low-Income Households
36071001600,LI - Not Losing Low-Income Households
36071002300,LI - Not Losing Low-Income Households
36071010200,MHI - At Risk of Exclusion
36071010600,MHI - Not Losing Low-Income Households
36047012100,MHI - Not Losing Low-Income Households
36047013000,LI - Not Losing Low-Income Households
36047013100,MHI - At Risk of Exclusion
36047013500,MHI - Displacement of LI hh - Ongoing Exclusion
36047013800,LI - Not Losing Low-Income Households
36047014100,MHI - Displacement of LI hh - Ongoing Exclusion
36071010700,MHI - At Risk of Exclusion
36071011000,LI - Not Losing Low-Income Households
36071011300,LI - Not Losing Low-Income Households
36047014300,MHI - Advanced Gentrification
36047015000,MHI - At Risk of Exclusion
36047015300,MHI - At Risk of Exclusion
36047015500,MHI - Displacement of LI hh - Ongoing Exclusion
36047016500,MHI - At Risk of Exclusion
36047016700,MHI - Displacement of LI hh - Ongoing Exclusion
36047017200,MHI - Displacement of LI hh - Ongoing Exclusion
36047017800,LI - Ongoing Gentrification
36047018000,MHI - Advanced Gentrification
36047018501,LI - Not Losing Low-Income Households
36047018600,MHI - Advanced Gentrification
36047019200,LI - Not Losing Low-Income Households
36047019600,LI - At Risk of Gentrification
36047019900,MHI - Advanced Gentrification
36047030800,LI - Ongoing Displacement of Low- Income Households
36047030900,LI - Ongoing Gentrification
36047031900,LI - Not Losing Low-Income Households
36047032300,MHI - Advanced Gentrification
36047032700,LI - Not Losing Low-Income Households
36047033000,LI - Not Losing Low-Income Households
36047033700,MHI - Not Losing Low-Income Households
36047034300,LI - Not Losing Low-Income Households
36047034700,LI - Ongoing Displacement of Low- Income Households
36047035000,LI - Not Losing Low-Income Households
36047035200,LI - Not Losing Low-Income Households
36047035900,LI - Not Losing Low-Income Households
36047036100,LI - Not Losing Low-Income Households
36047036502,LI - Ongoing Gentrification
36047020100,MHI - Displacement of LI hh - Ongoing Exclusion
36047020500,MHI - Advanced Gentrification
36047020700,MHI - At Risk of Exclusion
36047021300,LI - Not Losing Low-Income Households
36047021800,LI - At Risk of Gentrification
36047022100,LI - Ongoing Gentrification
36047022700,MHI - Advanced Gentrification
36047023000,LI - At Risk of Gentrification
36047023500,LI - Not Losing Low-Income Households
36047023800,LI - At Risk of Gentrification
36071011400,LI - Not Losing Low-Income Households
36071012100,LI - Not Losing Low-Income Households
36071012200,MHI - At Risk of Exclusion
36071014800,MHI - Not Losing Low-Income Households
36047037100,LI - Ongoing Gentrification
36047038100,LI - Not Losing Low-Income Households
36081001400,MHI - Displacement of LI hh - Ongoing Exclusion
36081002200,MHI - Not Losing Low-Income Households
36081002500,LI - Not Losing Low-Income Households
36081003000,LI - Not Losing Low-Income Households
36081003900,LI - Not Losing Low-Income Households
36081004700,LI - Not Losing Low-Income Households
36081005200,LI - Not Losing Low-Income Households
36081005400,MHI - Not Losing Low-Income Households
36081006100,LI - Ongoing Gentrification
36081006300,MHI - At Risk of Exclusion
36081007100,MHI - At Risk of Exclusion
36081008100,MHI - Displacement of LI hh - Ongoing Exclusion
36081008300,LI - Ongoing Displacement of Low- Income Households
36081008800,MHI - Displacement of LI hh - Ongoing Exclusion
36081009500,MHI - At Risk of Exclusion
36081009800,LI - Not Losing Low-Income Households
36081010000,MHI - Advanced Gentrification
36081010500,LI - Ongoing Gentrification
36081011300,MHI - Advanced Gentrification
36081013700,MHI - Displacement of LI hh - Ongoing Exclusion
36081014202,MHI - Not Losing Low-Income Households
36081014800,LI - Ongoing Displacement of Low- Income Households
36081015300,LI - Not Losing Low-Income Households
36081015400,LI - Ongoing Gentrification
36081016400,MHI - Advanced Gentrification
36079010200,LI - Not Losing Low-Income Households
36079010300,LI - Not Losing Low-Income Households
36079010500,MHI - At Risk of Exclusion
36079011200,MHI - At Risk of Exclusion
36079011300,MHI - At Risk of Exclusion
36079011500,LI - Not Losing Low-Income Households
36079011700,LI - Not Losing Low-Income Households
36079011800,LI - Ongoing Displacement of Low- Income Households
36047052900,LI - Not Losing Low-Income Households
36047053000,LI - At Risk of Gentrification
36047053400,LI - At Risk of Gentrification
36047053500,LI - Not Losing Low-Income Households
36047054700,LI - Ongoing Gentrification
36047054800,MHI - At Risk of Exclusion
36047055300,MHI - Advanced Gentrification
36047055500,MHI - Advanced Gentrification
36047055800,LI - Not Losing Low-Income Households
36047056300,MHI - Advanced Gentrification
