GEOID,Typology
36047062600,LI - Not Losing Low-Income Households
36047067800,MHI - Not Losing Low-Income Households
36081047300,LI - Not Losing Low-Income Households
36081056000,MHI - Not Losing Low-Income Households
36061005700,MHI - Displacement of LI hh - Ongoing Exclusion
36061012800,MHI - At Risk of Exclusion
36047013600,MHI - At Risk of Exclusion
36047017000,MHI - Advanced Gentrification
36047020400,MHI - Not Losing Low-Income Households
36081000400,LI - Not Losing Low-Income Households
36081060000,MHI - Not Losing Low-Income Households
36047101600,MHI - Displacement of LI hh - Ongoing Exclusion
36027120000,LI - Not Losing Low-Income Households
36061017100,MHI - At Risk of Exclusion
36061020102,LI - Ongoing Gentrification
36047024400,LI - At Risk of Gentrification
36047025400,LI - Not Losing Low-Income Households
36047034200,LI - Not Losing Low-Income Households
36047037700,LI - At Risk of Gentrification
36081005800,MHI - Displacement of LI hh - Ongoing Exclusion
36081014000,MHI - At Risk of Exclusion
36081016100,LI - Not Losing Low-Income Households
36081089200,MHI - Not Losing Low-Income Households
36081143500,MHI - At Risk of Exclusion
36061024301,LI - Not Losing Low-Income Households
36119001502,LI - Not Losing Low-Income Households
36047038500,LI - Ongoing Gentrification
36059301300,LI - Not Losing Low-Income Households
36085013201,MHI - Not Losing Low-Income Households
36085018701,LI - Not Losing Low-Income Households
36047019000,LI - Not Losing Low-Income Households
36047095600,MHI - Not Losing Low-Income Households
36059519602,MHI - At Risk of Exclusion
36061001200,LI - Not Losing Low-Income Households
36081000700,MHI - Advanced Gentrification
36081099701,MHI - Not Losing Low-Income Households
36103122404,MHI - Not Losing Low-Income Households
36081003600,MHI - Not Losing Low-Income Households
36061012200,MHI - At Risk of Exclusion
36047001100,MHI - Advanced Gentrification
36047002100,MHI - Displacement of LI hh - Ongoing Exclusion
36047003100,MHI - Advanced Gentrification
36059300500,MHI - At Risk of Exclusion
36059300800,LI - Not Losing Low-Income Households
36059301000,MHI - Not Losing Low-Income Households
36059301400,MHI - Displacement of LI hh - Ongoing Exclusion
36059302102,MHI - At Risk of Exclusion
36047004700,MHI - Advanced Gentrification
36047005000,MHI - Displacement of LI hh - Ongoing Exclusion
36047005202,MHI - At Risk of Exclusion
36047005800,LI - At Risk of Gentrification
36047005900,MHI - Advanced Gentrification
36047006300,MHI - Displacement of LI hh - Ongoing Exclusion
36047006500,MHI - Advanced Gentrification
36047006800,LI - At Risk of Gentrification
36047006900,MHI - Displacement of LI hh - Ongoing Exclusion
36047007500,MHI - Displacement of LI hh - Ongoing Exclusion
36047007700,MHI - Displacement of LI hh - Ongoing Exclusion
36047009400,LI - At Risk of Gentrification
36059302502,MHI - Not Losing Low-Income Households
36059303000,LI - Not Losing Low-Income Households
36059303400,MHI - At Risk of Exclusion
36059303700,LI - Ongoing Displacement of Low- Income Households
36059303900,MHI - At Risk of Exclusion
36059404700,MHI - Displacement of LI hh - Ongoing Exclusion
36059405500,LI - Not Losing Low-Income Households
36059405700,LI - Ongoing Displacement of Low- Income Households
36059406300,MHI - At Risk of Exclusion
36047012801,LI - At Risk of Gentrification
36047013200,LI - Not Losing Low-Income Households
36047013400,MHI - At Risk of Exclusion
36047014900,MHI - Displacement of LI hh - Ongoing Exclusion
36047015100,MHI - At Risk of Exclusion
36047018200,LI - Not Losing Low-Income Households
36047018700,MHI - Displacement of LI hh - Ongoing Exclusion
36047019300,MHI - Displacement of LI hh - Ongoing Exclusion
36047020800,LI - Ongoing Gentrification
36059406501,MHI - At Risk of Exclusion
36059407401,LI - Not Losing Low-Income Households
36059407700,MHI - Displacement of LI hh - Ongoing Exclusion
36059408100,LI - Not Losing Low-Income Households
36059408400,LI - Not Losing Low-Income Households
36059409100,LI - Ongoing Gentrification
36059409600,LI - Not Losing Low-Income Households
36059410100,LI - Not Losing Low-Income Households
36059410600,LI - Ongoing Displacement of Low- Income Households
36059410900,LI - Ongoing Displacement of Low- Income Households
36047023600,LI - At Risk of Gentrification
36047024100,MHI - Advanced Gentrification
36047024600,LI - Not Losing Low-Income Households
36047025600,LI - Not Losing Low-Income Households
36047025800,LI - Not Losing Low-Income Households
36047026500,LI - Ongoing Displacement of Low- Income Households
36047027000,LI - Ongoing Gentrification
36047027200,LI - Not Losing Low-Income Households
36047027500,MHI - Advanced Gentrification
36047027700,LI - Not Losing Low-Income Households
36047027800,LI - Ongoing Displacement of Low- Income Households
36047028400,LI - Not Losing Low-Income Households
36059411500,MHI - At Risk of Exclusion
36059411800,LI - Not Losing Low-Income Households
36059412400,LI - At Risk of Gentrification
36059412600,MHI - At Risk of Exclusion
36059412900,LI - Not Losing Low-Income Households
36059413700,LI - Not Losing Low-Income Households
36059413900,LI - Not Losing Low-Income Households
36059414100,LI - Not Losing Low-Income Households
36027050102,MHI - Displacement of LI hh - Ongoing Exclusion
36047029700,LI - Not Losing Low-Income Households
36047033900,LI - Not Losing Low-Income Households
36047036002,LI - Not Losing Low-Income Households
36047036600,LI - At Risk of Gentrification
36047038300,LI - Ongoing Gentrification
36047038900,LI - Ongoing Gentrification
36059414502,LI - Not Losing Low-Income Households
36059414800,MHI - At Risk of Exclusion
36059414900,LI - Not Losing Low-Income Households
36059415102,MHI - At Risk of Exclusion
36059415402,MHI - At Risk of Exclusion
36059416000,MHI - At Risk of Exclusion
36059416600,LI - Ongoing Displacement of Low- Income Households
36059416900,MHI - At Risk of Exclusion
36059517400,MHI - Displacement of LI hh - Ongoing Exclusion
36027170000,MHI - Displacement of LI hh - Ongoing Exclusion
36047042300,LI - Not Losing Low-Income Households
36047042600,LI - At Risk of Gentrification
36047042800,LI - Ongoing Displacement of Low- Income Households
36047043800,LI - At Risk of Gentrification
36047044100,LI - Ongoing Displacement of Low- Income Households
36047045200,MHI - At Risk of Exclusion
36047046202,LI - Not Losing Low-Income Households
36047048800,LI - At Risk of Gentrification
36047049400,LI - At Risk of Gentrification
36047049700,MHI - Advanced Gentrification
36047049900,MHI - Advanced Gentrification
36047050000,MHI - Advanced Gentrification
36059517701,MHI - Displacement of LI hh - Ongoing Exclusion
36059517801,MHI - At Risk of Exclusion
36059518204,MHI - At Risk of Exclusion
36059518800,MHI - Displacement of LI hh - Ongoing Exclusion
36059519300,LI - Not Losing Low-Income Households
36059519601,MHI - At Risk of Exclusion
36059519900,MHI - At Risk of Exclusion
36005009200,LI - At Risk of Gentrification
36005011800,MHI - Displacement of LI hh - Ongoing Exclusion
36027410000,LI - Not Losing Low-Income Households
36047050400,MHI - Advanced Gentrification
36047050500,LI - Not Losing Low-Income Households
36047051100,LI - Not Losing Low-Income Households
36047052000,LI - At Risk of Gentrification
36047052600,MHI - Advanced Gentrification
36047054900,MHI - Advanced Gentrification
36047055400,LI - Ongoing Displacement of Low- Income Households
36047056200,MHI - At Risk of Exclusion
36047056500,MHI - Advanced Gentrification
36047057600,MHI - At Risk of Exclusion
36047059401,LI - Not Losing Low-Income Households
36047059600,LI - Not Losing Low-Income Households
36059520100,LI - Not Losing Low-Income Households
36059520700,LI - Not Losing Low-Income Households
36059520900,MHI - Not Losing Low-Income Households
36059521302,MHI - At Risk of Exclusion
36059521700,LI - Not Losing Low-Income Households
36061001300,MHI - Advanced Gentrification
36061002601,LI - Not Losing Low-Income Households
36061003001,LI - Ongoing Gentrification
36061004100,LI - Ongoing Gentrification
36005013200,MHI - Advanced Gentrification
36005018400,MHI - Not Losing Low-Income Households
36005021602,MHI - Not Losing Low-Income Households
36047063600,MHI - At Risk of Exclusion
36047066200,MHI - Not Losing Low-Income Households
36047068800,MHI - Not Losing Low-Income Households
36047069200,MHI - Displacement of LI hh - Ongoing Exclusion
36047069800,MHI - At Risk of Exclusion
36047072800,MHI - Not Losing Low-Income Households
36047073200,MHI - At Risk of Exclusion
36047074800,MHI - At Risk of Exclusion
36047077400,MHI - Not Losing Low-Income Households
36047080200,LI - At Risk of Gentrification
36047080600,LI - Not Losing Low-Income Households
36047081600,LI - At Risk of Gentrification
36061005000,MHI - Not Losing Low-Income Households
36061006100,MHI - At Risk of Exclusion
36061007100,MHI - Displacement of LI hh - Ongoing Exclusion
36061007300,MHI - At Risk of Exclusion
36061007500,MHI - At Risk of Exclusion
36061007800,MHI - Not Losing Low-Income Households
36061008200,MHI - Displacement of LI hh - Ongoing Exclusion
36061008400,MHI - At Risk of Exclusion
36061008800,MHI - At Risk of Exclusion
36061008900,LI - Not Losing Low-Income Households
36061009300,LI - At Risk of Gentrification
36061009800,MHI - Displacement of LI hh - Ongoing Exclusion
36061011201,MHI - Not Losing Low-Income Households
36005024400,MHI - Not Losing Low-Income Households
36005024800,MHI - Advanced Gentrification
36005028500,MHI - Advanced Gentrification
36005030000,MHI - Advanced Gentrification
36047082400,LI - Not Losing Low-Income Households
36047083600,MHI - Not Losing Low-Income Households
36047093400,LI - At Risk of Gentrification
36047097000,MHI - Displacement of LI hh - Ongoing Exclusion
36047099400,MHI - Not Losing Low-Income Households
36047101400,LI - Not Losing Low-Income Households
36047102400,MHI - Advanced Gentrification
36061011600,LI - Ongoing Gentrification
36061012100,LI - Ongoing Gentrification
36061013000,MHI - At Risk of Exclusion
36061013500,LI - Ongoing Gentrification
36061013700,MHI - At Risk of Exclusion
36061014500,MHI - Displacement of LI hh - Ongoing Exclusion
36061014802,MHI - At Risk of Exclusion
36061015200,LI - At Risk of Gentrification
36061016700,MHI - At Risk of Exclusion
36061017900,LI - Not Losing Low-Income Households
36005034300,MHI - Not Losing Low-Income Households
36005034500,MHI - Not Losing Low-Income Households
36005035100,MHI - Advanced Gentrification
36047113200,LI - At Risk of Gentrification
36047114600,LI - Not Losing Low-Income Households
36061023300,LI - Ongoing Gentrification
36061023700,LI - At Risk of Gentrification
36061025300,LI - Not Losing Low-Income Households
36061026300,LI - At Risk of Gentrification
36061026900,LI - Not Losing Low-Income Households
36061027300,LI - Ongoing Gentrification
36061027900,LI - At Risk of Gentrification
36005041300,LI - Not Losing Low-Income Households
36005042600,MHI - Displacement of LI hh - Ongoing Exclusion
36005044901,MHI - At Risk of Exclusion
36005046202,LI - Not Losing Low-Income Households
36061028700,LI - At Risk of Gentrification
36061029300,LI - Not Losing Low-Income Households
36061030900,LI - Not Losing Low-Income Households
36071010300,LI - Not Losing Low-Income Households
36071010500,MHI - Not Losing Low-Income Households
36085000800,LI - Not Losing Low-Income Households
36103159601,MHI - Displacement of LI hh - Ongoing Exclusion
36103170001,LI - Ongoing Gentrification
36103180300,MHI - At Risk of Exclusion
36103190402,LI - Ongoing Gentrification
36103190706,LI - Not Losing Low-Income Households
36071011200,LI - Not Losing Low-Income Households
36071011900,MHI - Advanced Gentrification
36071012300,MHI - At Risk of Exclusion
36085005000,LI - Not Losing Low-Income Households
36085006400,LI - Not Losing Low-Income Households
36085009602,LI - Ongoing Gentrification
36085012804,LI - Ongoing Displacement of Low- Income Households
36085015100,LI - Not Losing Low-Income Households
36085018702,LI - Not Losing Low-Income Households
36085020801,LI - Not Losing Low-Income Households
36105950300,LI - Not Losing Low-Income Households
36105951300,LI - Not Losing Low-Income Households
36071012800,MHI - Not Losing Low-Income Households
36071013000,MHI - Displacement of LI hh - Ongoing Exclusion
36071013100,MHI - Displacement of LI hh - Ongoing Exclusion
36071013400,LI - Not Losing Low-Income Households
36071013500,MHI - At Risk of Exclusion
36085022600,MHI - Displacement of LI hh - Ongoing Exclusion
36085025100,MHI - Advanced Gentrification
36085027900,LI - Not Losing Low-Income Households
36087010502,LI - Not Losing Low-Income Households
36105952200,LI - Not Losing Low-Income Households
36105952400,LI - Not Losing Low-Income Households
36105952500,MHI - Displacement of LI hh - Ongoing Exclusion
36071013600,MHI - At Risk of Exclusion
36071013900,MHI - Displacement of LI hh - Ongoing Exclusion
36071014301,LI - Not Losing Low-Income Households
36071014302,MHI - At Risk of Exclusion
36087011200,MHI - At Risk of Exclusion
36087011502,MHI - At Risk of Exclusion
36087011504,MHI - Not Losing Low-Income Households
36087011700,MHI - At Risk of Exclusion
36087012800,MHI - At Risk of Exclusion
36111950400,LI - Not Losing Low-Income Households
36111951100,LI - Not Losing Low-Income Households
36111951600,MHI - At Risk of Exclusion
36111952600,MHI - Not Losing Low-Income Households
36111952900,LI - Not Losing Low-Income Households
36111953300,MHI - Displacement of LI hh - Ongoing Exclusion
36111953800,LI - Not Losing Low-Income Households
36079010100,LI - Not Losing Low-Income Households
36079010400,LI - Not Losing Low-Income Households
36079010900,LI - Not Losing Low-Income Households
36079011400,LI - Ongoing Displacement of Low- Income Households
36079011900,LI - Not Losing Low-Income Households
36081002400,LI - Not Losing Low-Income Households
36111954400,MHI - Displacement of LI hh - Ongoing Exclusion
36081002600,MHI - Not Losing Low-Income Households
36081004200,LI - Not Losing Low-Income Households
36081005300,LI - Ongoing Displacement of Low- Income Households
36081005900,LI - Ongoing Gentrification
36081007500,LI - Ongoing Gentrification
36081009400,LI - Not Losing Low-Income Households
36081011500,LI - Ongoing Gentrification
36081011700,LI - Not Losing Low-Income Households
36081012400,LI - Ongoing Displacement of Low- Income Households
36081013000,LI - Ongoing Displacement of Low- Income Households
36081013800,LI - Not Losing Low-Income Households
36081014300,LI - Ongoing Gentrification
36081015500,MHI - Advanced Gentrification
36081021600,LI - Not Losing Low-Income Households
36081024900,LI - Ongoing Displacement of Low- Income Households
36119000600,LI - Not Losing Low-Income Households
36119001503,LI - Ongoing Gentrification
36119001800,LI - Not Losing Low-Income Households
36081025500,MHI - Advanced Gentrification
36081027800,LI - Not Losing Low-Income Households
36081028700,LI - Ongoing Displacement of Low- Income Households
36081029700,LI - Not Losing Low-Income Households
36081030902,LI - Not Losing Low-Income Households
36081033401,MHI - Not Losing Low-Income Households
36081036800,MHI - Displacement of LI hh - Ongoing Exclusion
36119002106,LI - Ongoing Displacement of Low- Income Households
36119002202,LI - Ongoing Displacement of Low- Income Households
36119002300,LI - Not Losing Low-Income Households
36119002402,LI - Not Losing Low-Income Households
36119002403,LI - Ongoing Gentrification
36119003400,LI - Not Losing Low-Income Households
36119003800,LI - At Risk of Gentrification
36119004800,LI - Not Losing Low-Income Households
36119005200,MHI - Displacement of LI hh - Ongoing Exclusion
36119005400,MHI - At Risk of Exclusion
36081044800,MHI - Displacement of LI hh - Ongoing Exclusion
36081045000,MHI - Not Losing Low-Income Households
36081046400,MHI - Not Losing Low-Income Households
36081046900,LI - At Risk of Gentrification
36081047200,LI - Not Losing Low-Income Households
36103110501,MHI - At Risk of Exclusion
36103110600,MHI - At Risk of Exclusion
36119006200,LI - Not Losing Low-Income Households
36119006500,LI - Not Losing Low-Income Households
36119006700,MHI - At Risk of Exclusion
36119006900,MHI - Displacement of LI hh - Ongoing Exclusion
36119007500,MHI - Not Losing Low-Income Households
36119008301,LI - Not Losing Low-Income Households
36081051200,MHI - Not Losing Low-Income Households
36081051500,MHI - At Risk of Exclusion
36081053900,LI - Not Losing Low-Income Households
36081059500,LI - Ongoing Gentrification
36081060600,MHI - Not Losing Low-Income Households
36081061601,MHI - At Risk of Exclusion
36081062600,MHI - Not Losing Low-Income Households
36081062900,LI - Ongoing Gentrification
36103111300,MHI - At Risk of Exclusion
36103111503,LI - Not Losing Low-Income Households
36103111505,LI - Not Losing Low-Income Households
36103111900,MHI - At Risk of Exclusion
36103112002,LI - Not Losing Low-Income Households
36103112206,MHI - Displacement of LI hh - Ongoing Exclusion
36103122601,LI - Not Losing Low-Income Households
36103122603,MHI - Not Losing Low-Income Households
36103122902,LI - Not Losing Low-Income Households
36103123201,LI - Not Losing Low-Income Households
36081064500,MHI - At Risk of Exclusion
36081065000,MHI - Not Losing Low-Income Households
36081066100,MHI - Not Losing Low-Income Households
36081068700,LI - Ongoing Displacement of Low- Income Households
36081069300,LI - Not Losing Low-Income Households
36081069701,LI - Ongoing Gentrification
36081069702,LI - Not Losing Low-Income Households
36081070700,MHI - Displacement of LI hh - Ongoing Exclusion
36081071100,LI - Not Losing Low-Income Households
36103123600,MHI - At Risk of Exclusion
36103123801,LI - Not Losing Low-Income Households
36103124200,LI - Not Losing Low-Income Households
36103124402,MHI - At Risk of Exclusion
36103134902,MHI - At Risk of Exclusion
36103135002,LI - Not Losing Low-Income Households
36103135301,MHI - At Risk of Exclusion
36103135403,MHI - Advanced Gentrification
36103145701,LI - Not Losing Low-Income Households
36081074100,LI - At Risk of Gentrification
36081083700,LI - Not Losing Low-Income Households
36081094201,LI - Not Losing Low-Income Households
36081097300,MHI - At Risk of Exclusion
36103146202,LI - Not Losing Low-Income Households
36103146205,MHI - Not Losing Low-Income Households
36103146404,LI - Not Losing Low-Income Households
36103146614,MHI - At Risk of Exclusion
36103146800,MHI - Advanced Gentrification
36103147001,MHI - Displacement of LI hh - Ongoing Exclusion
36081102900,LI - Not Losing Low-Income Households
36081104700,LI - Not Losing Low-Income Households
36081112900,MHI - Not Losing Low-Income Households
36081117500,LI - Ongoing Displacement of Low- Income Households
36081122300,LI - Not Losing Low-Income Households
36081122702,LI - Not Losing Low-Income Households
36081133900,MHI - At Risk of Exclusion
36103147601,MHI - At Risk of Exclusion
36103147901,LI - At Risk of Gentrification
36103158002,MHI - At Risk of Exclusion
36103158111,LI - Not Losing Low-Income Households
36103158202,LI - Not Losing Low-Income Households
36081138501,LI - Not Losing Low-Income Households
36081140902,MHI - Displacement of LI hh - Ongoing Exclusion
36081144700,LI - Ongoing Displacement of Low- Income Households
36081145900,MHI - Displacement of LI hh - Ongoing Exclusion
36081146700,MHI - Advanced Gentrification
36081147900,MHI - At Risk of Exclusion
36081148300,MHI - At Risk of Exclusion
36081152901,MHI - Displacement of LI hh - Ongoing Exclusion
36081152902,MHI - Displacement of LI hh - Ongoing Exclusion
36081157102,MHI - At Risk of Exclusion
36081161700,MHI - At Risk of Exclusion
36103158511,MHI - Not Losing Low-Income Households
36103158704,LI - Not Losing Low-Income Households
36103158712,LI - Not Losing Low-Income Households
36103158804,LI - Not Losing Low-Income Households
36103159107,MHI - Not Losing Low-Income Households
36103159203,LI - Not Losing Low-Income Households
36103159410,MHI - Advanced Gentrification
36061005400,MHI - Not Losing Low-Income Households
36047005602,MHI - Not Losing Low-Income Households
36047107800,MHI - Not Losing Low-Income Households
36081014900,MHI - At Risk of Exclusion
36119000803,LI - Not Losing Low-Income Households
36005007100,LI - Not Losing Low-Income Households
36027030000,MHI - At Risk of Exclusion
36027060100,MHI - Displacement of LI hh - Ongoing Exclusion
36027070101,MHI - Not Losing Low-Income Households
36103145605,LI - Not Losing Low-Income Households
36005000400,MHI - Displacement of LI hh - Ongoing Exclusion
36047039000,LI - Not Losing Low-Income Households
36081039400,LI - At Risk of Gentrification
36005019400,MHI - Advanced Gentrification
36005022300,LI - Not Losing Low-Income Households
36005022401,MHI - Displacement of LI hh - Ongoing Exclusion
36005022800,MHI - Displacement of LI hh - Ongoing Exclusion
36005024600,MHI - Advanced Gentrification
36005025200,MHI - Not Losing Low-Income Households
36005028800,MHI - Displacement of LI hh - Ongoing Exclusion
36005031600,MHI - Not Losing Low-Income Households
36005037000,MHI - Not Losing Low-Income Households
36005038000,LI - Not Losing Low-Income Households
36005041900,LI - Not Losing Low-Income Households
36005042400,MHI - Not Losing Low-Income Households
36005042902,LI - At Risk of Gentrification
36005043600,MHI - Not Losing Low-Income Households
36005044902,MHI - Not Losing Low-Income Households
36005046201,MHI - Not Losing Low-Income Households
36005051600,MHI - Not Losing Low-Income Households
36027090000,LI - Not Losing Low-Income Households
36061001401,LI - Ongoing Gentrification
36061001502,MHI - Displacement of LI hh - Ongoing Exclusion
36061002201,LI - Not Losing Low-Income Households
36061002800,LI - Not Losing Low-Income Households
36061002900,LI - Not Losing Low-Income Households
36061003200,LI - Ongoing Gentrification
36061003300,MHI - At Risk of Exclusion
36061004000,LI - Not Losing Low-Income Households
36027100000,LI - Not Losing Low-Income Households
36027140200,LI - Not Losing Low-Income Households
36027140300,LI - Not Losing Low-Income Households
36027140500,LI - Not Losing Low-Income Households
36061004300,LI - Ongoing Gentrification
36061005200,MHI - Displacement of LI hh - Ongoing Exclusion
36061005501,MHI - Not Losing Low-Income Households
36061005900,MHI - At Risk of Exclusion
36061006000,MHI - At Risk of Exclusion
36061006200,MHI - Advanced Gentrification
36061006500,MHI - At Risk of Exclusion
36061006800,MHI - Displacement of LI hh - Ongoing Exclusion
36061007200,MHI - Not Losing Low-Income Households
36061009200,MHI - Displacement of LI hh - Ongoing Exclusion
36061010000,MHI - Not Losing Low-Income Households
36061010400,MHI - At Risk of Exclusion
36061010601,MHI - Not Losing Low-Income Households
36061011100,MHI - Displacement of LI hh - Ongoing Exclusion
36061011700,MHI - Advanced Gentrification
36027220700,LI - Not Losing Low-Income Households
36061011800,MHI - Not Losing Low-Income Households
36061012400,MHI - Not Losing Low-Income Households
36061012600,MHI - Not Losing Low-Income Households
36061012900,LI - Ongoing Displacement of Low- Income Households
36061013400,MHI - At Risk of Exclusion
36061013600,MHI - Not Losing Low-Income Households
36103147702,LI - Ongoing Displacement of Low- Income Households
36103147802,MHI - At Risk of Exclusion
36103147804,MHI - Displacement of LI hh - Ongoing Exclusion
36103147902,MHI - At Risk of Exclusion
36103158006,MHI - At Risk of Exclusion
36103158104,MHI - Not Losing Low-Income Households
36103158112,LI - Not Losing Low-Income Households
36103158114,MHI - Not Losing Low-Income Households
36103158203,MHI - At Risk of Exclusion
36103158205,MHI - At Risk of Exclusion
36103158308,LI - Not Losing Low-Income Households
36103158310,LI - Not Losing Low-Income Households
36103158402,MHI - Displacement of LI hh - Ongoing Exclusion
36103158405,MHI - Not Losing Low-Income Households
36061023200,LI - Not Losing Low-Income Households
36061023501,LI - Not Losing Low-Income Households
36103170002,LI - Not Losing Low-Income Households
36103170202,LI - Not Losing Low-Income Households
36103158505,LI - Not Losing Low-Income Households
36103158507,LI - Not Losing Low-Income Households
36103158510,LI - Not Losing Low-Income Households
36103158512,MHI - At Risk of Exclusion
36103158708,LI - Not Losing Low-Income Households
36103158803,LI - Not Losing Low-Income Households
36103158900,LI - Not Losing Low-Income Households
36105951700,MHI - Displacement of LI hh - Ongoing Exclusion
36103122802,LI - Not Losing Low-Income Households
36103122901,LI - Not Losing Low-Income Households
36103123101,LI - Not Losing Low-Income Households
36103123401,LI - Not Losing Low-Income Households
36103123701,LI - Not Losing Low-Income Households
36103124002,LI - Not Losing Low-Income Households
36103124300,LI - Not Losing Low-Income Households
36103124401,LI - Not Losing Low-Income Households
36103124602,LI - Not Losing Low-Income Households
36103134702,LI - Ongoing Displacement of Low- Income Households
36103159106,LI - Not Losing Low-Income Households
36103159204,LI - Not Losing Low-Income Households
36103159406,LI - Ongoing Gentrification
36103159602,LI - Ongoing Displacement of Low- Income Households
36103134704,LI - Not Losing Low-Income Households
36103134904,MHI - At Risk of Exclusion
36103135004,MHI - At Risk of Exclusion
36103135102,MHI - At Risk of Exclusion
36103135204,MHI - At Risk of Exclusion
36103135303,MHI - Displacement of LI hh - Ongoing Exclusion
36103190403,LI - Not Losing Low-Income Households
36103190502,LI - Not Losing Low-Income Households
36103190707,LI - Ongoing Displacement of Low- Income Households
36103190708,MHI - At Risk of Exclusion
36103145702,LI - Not Losing Low-Income Households
36103145903,LI - Not Losing Low-Income Households
36103146003,LI - Not Losing Low-Income Households
36103146402,LI - Not Losing Low-Income Households
36103146403,LI - Not Losing Low-Income Households
36103147502,MHI - Displacement of LI hh - Ongoing Exclusion
36103147602,LI - Not Losing Low-Income Households
36061014200,MHI - At Risk of Exclusion
36061014402,MHI - Not Losing Low-Income Households
36061014601,MHI - At Risk of Exclusion
36061014900,MHI - Not Losing Low-Income Households
36061015002,MHI - At Risk of Exclusion
36061015100,LI - Ongoing Gentrification
36061015601,MHI - Displacement of LI hh - Ongoing Exclusion
36061015802,MHI - Displacement of LI hh - Ongoing Exclusion
36061015900,MHI - At Risk of Exclusion
36061016300,MHI - At Risk of Exclusion
36061016500,MHI - At Risk of Exclusion
36061017000,LI - Not Losing Low-Income Households
36103201001,LI - Not Losing Low-Income Households
36105950100,MHI - Not Losing Low-Income Households
36105950200,LI - Not Losing Low-Income Households
36105950400,MHI - At Risk of Exclusion
36111950300,LI - Not Losing Low-Income Households
36111950500,MHI - At Risk of Exclusion
36111951000,LI - Not Losing Low-Income Households
36111951300,LI - Not Losing Low-Income Households
36111952200,LI - Ongoing Displacement of Low- Income Households
36111952500,MHI - Not Losing Low-Income Households
36111953000,LI - Not Losing Low-Income Households
36061017500,MHI - At Risk of Exclusion
36061017800,LI - Ongoing Displacement of Low- Income Households
36061018100,LI - Not Losing Low-Income Households
36061019100,LI - Not Losing Low-Income Households
36061019500,MHI - At Risk of Exclusion
36061019702,LI - Ongoing Gentrification
36061019900,LI - Not Losing Low-Income Households
36061020500,MHI - Displacement of LI hh - Ongoing Exclusion
36061021100,LI - Not Losing Low-Income Households
36061021600,LI - Ongoing Gentrification
36061022000,LI - Not Losing Low-Income Households
36061022500,LI - Not Losing Low-Income Households
36105951200,MHI - Displacement of LI hh - Ongoing Exclusion
36111953400,LI - Ongoing Displacement of Low- Income Households
36111953500,LI - Ongoing Gentrification
36111953700,MHI - At Risk of Exclusion
36111953900,MHI - Not Losing Low-Income Households
36111954500,LI - Not Losing Low-Income Households
36119008100,LI - Not Losing Low-Income Households
36119008200,MHI - Not Losing Low-Income Households
36119008302,MHI - Not Losing Low-Income Households
36119000401,LI - Not Losing Low-Income Households
36119000701,LI - Not Losing Low-Income Households
36119000900,LI - Not Losing Low-Income Households
36119001102,LI - Not Losing Low-Income Households
36119001301,LI - Not Losing Low-Income Households
36119001504,LI - Not Losing Low-Income Households
36119001900,MHI - Not Losing Low-Income Households
36119002103,MHI - At Risk of Exclusion
36119002105,MHI - At Risk of Exclusion
36119003900,LI - Not Losing Low-Income Households
36061024500,LI - Not Losing Low-Income Households
36061025500,LI - At Risk of Gentrification
36119004400,MHI - Displacement of LI hh - Ongoing Exclusion
36119004900,LI - Not Losing Low-Income Households
36119005100,LI - Ongoing Displacement of Low- Income Households
36119005500,MHI - Displacement of LI hh - Ongoing Exclusion
36119005702,LI - Not Losing Low-Income Households
36119005902,LI - Ongoing Displacement of Low- Income Households
36119006400,LI - At Risk of Gentrification
36119006600,MHI - Displacement of LI hh - Ongoing Exclusion
36119006802,MHI - At Risk of Exclusion
36119007000,MHI - At Risk of Exclusion
36119007300,LI - Not Losing Low-Income Households
36119007700,MHI - At Risk of Exclusion
36119007900,LI - Not Losing Low-Income Households
36047000100,MHI - Advanced Gentrification
36047000700,MHI - Displacement of LI hh - Ongoing Exclusion
36047002200,LI - Not Losing Low-Income Households
36047003000,MHI - Advanced Gentrification
36047003400,MHI - Not Losing Low-Income Households
36047003900,MHI - Advanced Gentrification
36047004300,MHI - At Risk of Exclusion
36047004900,MHI - Displacement of LI hh - Ongoing Exclusion
36047005100,MHI - Displacement of LI hh - Ongoing Exclusion
36047007800,LI - Not Losing Low-Income Households
36047009200,LI - Not Losing Low-Income Households
36047011200,LI - Not Losing Low-Income Households
36047024500,MHI - Advanced Gentrification
36047024700,LI - Ongoing Gentrification
36047025200,LI - Not Losing Low-Income Households
36047029600,LI - At Risk of Gentrification
36047030400,LI - Not Losing Low-Income Households
36071001300,MHI - Not Losing Low-Income Households
36071001600,LI - Not Losing Low-Income Households
36071010200,LI - Not Losing Low-Income Households
36071010600,LI - Not Losing Low-Income Households
36047012100,MHI - Advanced Gentrification
36047013000,LI - Not Losing Low-Income Households
36047013100,MHI - At Risk of Exclusion
36047013500,MHI - Displacement of LI hh - Ongoing Exclusion
36047013800,LI - At Risk of Gentrification
36047014100,MHI - Advanced Gentrification
36071010700,LI - Not Losing Low-Income Households
36071011000,LI - Not Losing Low-Income Households
36071011300,LI - Not Losing Low-Income Households
36047014300,MHI - Advanced Gentrification
36047015000,MHI - At Risk of Exclusion
36047015300,MHI - At Risk of Exclusion
36047015500,MHI - Displacement of LI hh - Ongoing Exclusion
